feature,mean_abs_shap
mfp_769,2.5794134295451503e-05
mfp_1368,2.5542130281310578e-05
mfp_1040,2.5495242278616005e-05
mfp_1959,2.5357716412708543e-05
mfp_1468,2.525664207348057e-05
mfp_242,2.522084971978925e-05
mfp_253,2.5217895099626027e-05
mfp_1024,2.5177402416353112e-05
mfp_627,2.513814448885004e-05
mfp_1399,2.4674415292544634e-05
mfp_1946,2.4601592800248478e-05
mfp_1771,2.4520508239221422e-05
mfp_349,2.4245415003523133e-05
mfp_1642,2.411293558768187e-05
mfp_1195,2.3933483950092124e-05
mfp_1434,2.390621279715724e-05
mfp_420,2.3886120876093116e-05
mfp_461,2.3878192020174444e-05
mfp_1640,2.374097624092708e-05
mfp_1933,2.3642149592784915e-05
mfp_76,2.355540358672108e-05
mfp_1939,2.3548509715507316e-05
mfp_301,2.333060722200958e-05
mfp_1700,2.3271747189474407e-05
mfp_724,2.326937672702652e-05
mfp_144,2.3199773701662622e-05
mfp_1493,2.3172688866637745e-05
mfp_1454,2.3029682039148174e-05
mfp_317,2.273153785455238e-05
mfp_1569,2.268723334202794e-05
mfp_1232,2.2648121200889982e-05
mfp_1272,2.2573194814561427e-05
mfp_1270,2.2303548099362066e-05
mfp_8,2.2120588879056915e-05
mfp_370,2.1985942345703505e-05
mfp_796,2.1958213211817378e-05
mfp_2034,2.1409093882614344e-05
mfp_883,2.1048080633795087e-05
mfp_1208,2.092268129733974e-05
mfp_1657,2.032951319931564e-05
mfp_1369,2.013431626008893e-05
mfp_407,2.0115275232575784e-05
mfp_141,2.0004023674843763e-05
mfp_782,1.9922471215204307e-05
mfp_1786,1.9795050692319675e-05
mfp_1863,1.9749983289843137e-05
mfp_190,1.9603800480277568e-05
mfp_515,1.956059621724311e-05
mfp_1960,1.9480576085144865e-05
mfp_1909,1.943690835453643e-05
mfp_1851,1.9429887807466828e-05
mfp_1521,1.93953728415624e-05
mfp_1957,1.9248199388312694e-05
mfp_527,1.88434862225311e-05
mfp_801,1.8757310710990157e-05
mfp_1248,1.8749898546279445e-05
mfp_534,1.8584600718961703e-05
mfp_1334,1.8529333827595194e-05
mfp_1746,1.85238341450307e-05
mfp_1104,1.8350212261731163e-05
mfp_1003,1.8304503396124423e-05
mfp_1457,1.824721445394012e-05
mfp_1753,1.8131830759035433e-05
mfp_1245,1.8101570731072227e-05
mfp_1403,1.7915431570520325e-05
mfp_1810,1.7843850972057907e-05
mfp_738,1.7733360594827125e-05
mfp_1859,1.7690157187661472e-05
mfp_1718,1.7667651626239826e-05
mfp_1445,1.7581269015972255e-05
mfp_554,1.7519855101074546e-05
mfp_1268,1.7461263045038524e-05
mfp_1604,1.7436930146704305e-05
mfp_628,1.7406017199047365e-05
mfp_236,1.7216924362003914e-05
mfp_522,1.715145452946837e-05
mfp_1591,1.6994985495263215e-05
mfp_31,1.689570440063827e-05
mfp_1696,1.6841573144921107e-05
mfp_438,1.6826996925601842e-05
mfp_1494,1.6813293213538376e-05
mfp_1879,1.677710253186211e-05
mfp_1571,1.6762740942725933e-05
mfp_1952,1.6712721557138355e-05
mfp_1708,1.6349761716996853e-05
mfp_275,1.612475001642473e-05
mfp_1646,1.5990966198151425e-05
mfp_1505,1.5974060049344905e-05
mfp_446,1.5972781343013583e-05
mfp_1734,1.5939168891271785e-05
mfp_1353,1.5843457719093897e-05
mfp_1405,1.574432453587902e-05
mfp_1779,1.5575633231310228e-05
mfp_140,1.5550492252573876e-05
mfp_804,1.54798608090245e-05
mfp_1736,1.540966568704159e-05
mfp_1006,1.5309002650422554e-05
mfp_1656,1.5258180781280405e-05
mfp_348,1.5211268704981883e-05
mfp_455,1.5193580473355511e-05
mfp_1500,1.5160062665081405e-05
mfp_1118,1.5128356546190477e-05
mfp_1624,1.5054457050139411e-05
mfp_1333,1.4953734012648564e-05
mfp_858,1.4880240852711845e-05
mfp_425,1.4837383376459956e-05
mfp_107,1.461402868199417e-05
mfp_709,1.4607358847802909e-05
mfp_1876,1.4551912824169957e-05
mfp_1888,1.4509457669810998e-05
mfp_1988,1.4328880347276772e-05
mfp_803,1.430284200235854e-05
mfp_1796,1.4248246601883487e-05
mfp_1393,1.4197400296304806e-05
mfp_230,1.3948050738411652e-05
mfp_793,1.390037743851026e-05
mfp_219,1.3753545823733574e-05
mfp_749,1.3548645828739274e-05
mfp_328,1.349504656301658e-05
mfp_1517,1.3486884014012524e-05
mfp_644,1.3480797153823257e-05
mfp_641,1.3098816273916636e-05
mfp_1599,1.2880076132190792e-05
mfp_677,1.2698059909553505e-05
mfp_1636,1.255229875101796e-05
mfp_2019,1.2475319533844759e-05
mfp_78,1.2450659803270863e-05
mfp_1463,1.2358532918058735e-05
mfp_373,1.2282059807179098e-05
mfp_1335,1.2252630654429745e-05
mfp_239,1.2241267471116987e-05
mfp_2005,1.2132893327373262e-05
mfp_268,1.2084279459317092e-05
mfp_1923,1.1997744360646968e-05
mfp_323,1.196997235706035e-05
mfp_597,1.1954774144940466e-05
mfp_2018,1.190349063502757e-05
mfp_1639,1.1839589946697096e-05
mfp_754,1.181855279907953e-05
mfp_1264,1.179505391468488e-05
mfp_1596,1.1698673652634972e-05
mfp_1314,1.1632204626475213e-05
mfp_880,1.1577830338217118e-05
mfp_990,1.1563473042232158e-05
mfp_943,1.152306082709197e-05
mfp_1240,1.151622359891036e-05
mfp_1502,1.1502883336910683e-05
mfp_1975,1.1435936372235956e-05
mfp_742,1.1289171772340353e-05
mfp_1082,1.1200437956076613e-05
mfp_589,1.1130339810165632e-05
mfp_481,1.1112633227238265e-05
mfp_993,1.11066466874221e-05
mfp_1155,1.0945205388469506e-05
mfp_937,1.0892719739425772e-05
mfp_57,1.0855994081693791e-05
mfp_2038,1.0825377678143099e-05
mfp_108,1.0772286948196376e-05
mfp_1525,1.0621594979031767e-05
mfp_494,1.0559217357986509e-05
mfp_1498,1.053832482929421e-05
mfp_1336,1.0438495527102775e-05
mfp_1239,1.0406028211761044e-05
mfp_1348,1.0298452428726789e-05
mfp_487,1.0296486379598432e-05
mfp_273,1.0286655998813423e-05
mfp_346,1.0227692160072991e-05
mfp_549,1.0188011135368797e-05
mfp_929,1.0116127682604259e-05
mfp_573,1.011432004199847e-05
mfp_759,1.005216831125531e-05
mfp_1526,1.0029539369325653e-05
mfp_954,9.910147929224078e-06
mfp_2042,9.85374411282772e-06
mfp_411,9.791164561395674e-06
mfp_668,9.723924562711992e-06
mfp_1849,9.712785479877233e-06
mfp_977,9.67970548222868e-06
mfp_1788,9.651839743308895e-06
mfp_1250,9.51244228130371e-06
mfp_616,9.50687855621538e-06
mfp_2033,9.4947266581412e-06
mfp_1714,9.428294725288569e-06
mfp_516,9.412273128150702e-06
mfp_732,9.2909203187618e-06
mfp_1643,9.28634479675092e-06
mfp_1141,9.208069005420837e-06
mfp_337,9.015106694257078e-06
mfp_37,8.99519050895232e-06
mfp_1049,8.962298165551216e-06
mfp_1534,8.932122226015903e-06
mfp_820,8.691722244348904e-06
mfp_1276,8.585705535030653e-06
mfp_207,8.545506210388447e-06
mfp_482,8.451791006085284e-06
mfp_854,8.339375383704685e-06
mfp_900,8.320835444116194e-06
mfp_696,8.294990429907405e-06
mfp_1761,8.250247776009671e-06
mfp_658,8.240252190614507e-06
mfp_1831,8.235106851358826e-06
mfp_1744,8.216423203997817e-06
mfp_2031,8.190968969531988e-06
mfp_1748,8.144834582463151e-06
mfp_1460,8.08169398732701e-06
mfp_42,7.932680764681233e-06
mfp_1394,7.89882679500029e-06
mfp_136,7.892705974757415e-06
mfp_764,7.81489509617213e-06
mfp_2044,7.77455900920325e-06
mfp_212,7.735083623039679e-06
mfp_983,7.725046370718483e-06
mfp_1614,7.672004314241291e-06
mfp_220,7.657207217236694e-06
mfp_228,7.535527435743233e-06
mfp_1359,7.519713990330601e-06
mfp_1618,7.506748309760495e-06
mfp_1982,7.495473061715118e-06
mfp_1416,7.492045141185808e-06
mfp_450,7.4677093512476684e-06
mfp_957,7.433655089168712e-06
mfp_1303,7.333821232811866e-06
mfp_33,7.272450959585871e-06
mfp_799,7.265554748397105e-06
mfp_1200,7.215366515490922e-06
mfp_1244,7.1329548555757465e-06
mfp_844,7.121936146492735e-06
mfp_1269,6.948512586969708e-06
mfp_1312,6.942455625422022e-06
mfp_257,6.875445266834101e-06
mfp_82,6.826017677570712e-06
mfp_729,6.767019362189182e-06
mfp_1407,6.730033981769787e-06
mfp_690,6.690093968320808e-06
mfp_1824,6.6604449733744176e-06
mfp_1056,6.657961779780945e-06
mfp_1820,6.62859692430896e-06
mfp_5,6.627667675098153e-06
mfp_2036,6.61453245564918e-06
mfp_1613,6.584531714581633e-06
mfp_284,6.571312122671445e-06
mfp_1441,6.518098579658925e-06
mfp_1201,6.5016805939508006e-06
mfp_167,6.432423677915882e-06
mfp_434,6.430962720372013e-06
mfp_1809,6.384710092857321e-06
mfp_1597,6.348406712154978e-06
mfp_1676,6.304204049945343e-06
mfp_745,6.274283677276688e-06
mfp_1456,6.190245164440258e-06
mfp_995,6.184054220786357e-06
mfp_981,6.089597109619576e-06
mfp_1306,5.99800505888288e-06
mfp_1190,5.9886656001198845e-06
mfp_256,5.814116002222156e-06
mfp_1673,5.779639319581778e-06
mfp_1165,5.771049724694913e-06
mfp_1924,5.752770493590004e-06
mfp_471,5.744856200385049e-06
mfp_1129,5.7167904431812975e-06
mfp_404,5.705892907470896e-06
mfp_2022,5.702250598858121e-06
mfp_458,5.701211885466395e-06
mfp_757,5.656110004445662e-06
mfp_1760,5.640966394573159e-06
mfp_2030,5.511875570465095e-06
mfp_1669,5.463946911999833e-06
mfp_1677,5.455451001190392e-06
mfp_1942,5.446079842173785e-06
mfp_24,5.328175614560214e-06
mfp_484,5.305316932667446e-06
mfp_992,5.2908200339156676e-06
mfp_330,4.981332308966685e-06
mfp_1990,4.9671276103258115e-06
mfp_733,4.9031888227184095e-06
mfp_1123,4.881904888029568e-06
mfp_1828,4.774053354732395e-06
mfp_1036,4.751869303577677e-06
mfp_56,4.745041712305444e-06
mfp_246,4.7344638882465955e-06
mfp_811,4.691584935236769e-06
mfp_1778,4.688172660675756e-06
mfp_996,4.66965628286548e-06
mfp_964,4.638381636373318e-06
mfp_530,4.627060541797199e-06
mfp_504,4.566423337685642e-06
mfp_1313,4.496516813124394e-06
mfp_387,4.4945831467053936e-06
mfp_1225,4.487366819606419e-06
mfp_138,4.378868165252332e-06
mfp_1690,4.369178949334831e-06
mfp_684,4.34466813369996e-06
mfp_786,4.311548431544741e-06
mfp_234,4.245128472582885e-06
mfp_1940,4.223317975931101e-06
mfp_613,4.221217955316689e-06
mfp_326,4.145689195993963e-06
mfp_862,4.133416672576358e-06
mfp_403,3.809837658996637e-06
mfp_1094,3.694586458224123e-06
mfp_1530,3.683714053265739e-06
mfp_1080,3.5453636708661692e-06
mfp_240,3.4693149204068205e-06
mfp_783,3.4294903160882523e-06
mfp_501,3.2799940404458336e-06
mfp_1022,3.2704270592563516e-06
mfp_1367,3.1458789550038322e-06
mfp_2006,3.0133317533841963e-06
mfp_892,2.9515284786145116e-06
mfp_1781,2.7061498315842946e-06
mfp_1105,2.6865600183888477e-06
mfp_1322,2.5735923378300007e-06
mfp_199,2.461733989982697e-06
mfp_169,2.3462320539475806e-06
mfp_1361,2.1290286756954642e-06
mfp_1091,2.0734026802822927e-06
mfp_855,1.9358858120300262e-06
mfp_913,1.7793287092187851e-06
mfp_713,1.6659133390032708e-06
mfp_1934,1.618036616588512e-06
mfp_1256,1.599934720510011e-06
mfp_517,1.5660451038353544e-06
mfp_716,1.5356117663415322e-06
mfp_260,1.4238362054680244e-06
mfp_687,1.420525169488832e-06
mfp_1106,1.4089500626775991e-06
mfp_521,1.3181807450691374e-06
mfp_202,1.3145795319909558e-06
mfp_209,6.193127505646429e-07
mfp_106,5.920262147951708e-07
mfp_1688,5.429702479769558e-07
mfp_1184,1.490417629786459e-18
mfp_541,3.8062568646621786e-19
mfp_402,4.3870079882358034e-20
mfp_600,2.3899210477818516e-20
mfp_1552,1.2778932250537732e-20
mfp_1978,9.218969703702107e-21
mfp_170,9.16525773791101e-21
mfp_922,9.108337313986373e-21
mfp_59,8.236706187708274e-21
mfp_607,5.341963960559739e-21
mfp_1177,4.928667020246824e-21
mfp_1623,4.43016769172104e-21
mfp_997,3.76007526894228e-21
mfp_545,3.5395234802071535e-21
mfp_111,3.535483199594549e-21
mfp_1392,2.319358735200538e-21
mfp_214,2.3084262111899604e-21
mfp_194,1.972132266081982e-21
mfp_1732,1.0312222104759846e-21
mfp_36,0.0
mfp_22,0.0
mfp_181,0.0
mfp_7,0.0
mfp_1627,0.0
mfp_18,0.0
mfp_6,0.0
mfp_1628,0.0
mfp_1509,0.0
mfp_26,0.0
mfp_1568,0.0
mfp_1638,0.0
mfp_183,0.0
mfp_3,0.0
mfp_23,0.0
mfp_1565,0.0
mfp_185,0.0
mfp_182,0.0
mfp_201,0.0
mfp_1563,0.0
mfp_1574,0.0
mfp_1635,0.0
mfp_40,0.0
mfp_1634,0.0
mfp_1513,0.0
mfp_1514,0.0
mfp_1633,0.0
mfp_1632,0.0
mfp_39,0.0
mfp_1515,0.0
mfp_1630,0.0
mfp_1519,0.0
mfp_1558,0.0
mfp_1562,0.0
mfp_16,0.0
mfp_1532,0.0
mfp_1598,0.0
mfp_1533,0.0
mfp_1553,0.0
mfp_1584,0.0
mfp_15,0.0
mfp_19,0.0
mfp_1551,0.0
mfp_180,0.0
mfp_1595,0.0
mfp_176,0.0
mfp_1593,0.0
mfp_1592,0.0
mfp_1537,0.0
mfp_186,0.0
mfp_1575,0.0
mfp_1538,0.0
mfp_189,0.0
mfp_179,0.0
mfp_178,0.0
mfp_1541,0.0
mfp_1588,0.0
mfp_17,0.0
mfp_1543,0.0
mfp_1549,0.0
mfp_187,0.0
mfp_1548,0.0
mfp_1545,0.0
mfp_1587,0.0
mfp_1546,0.0
mfp_20,0.0
mfp_1600,0.0
mfp_1601,0.0
mfp_175,0.0
mfp_1561,0.0
mfp_1520,0.0
mfp_1560,0.0
mfp_1622,0.0
mfp_1621,0.0
mfp_1620,0.0
mfp_1619,0.0
mfp_1576,0.0
mfp_1616,0.0
mfp_1577,0.0
mfp_1615,0.0
mfp_1578,0.0
mfp_1580,0.0
mfp_21,0.0
mfp_10,0.0
mfp_1557,0.0
mfp_11,0.0
mfp_27,0.0
mfp_28,0.0
mfp_1556,0.0
mfp_1583,0.0
mfp_1612,0.0
mfp_1611,0.0
mfp_12,0.0
mfp_1609,0.0
mfp_1555,0.0
mfp_196,0.0
mfp_1606,0.0
mfp_1605,0.0
mfp_87,0.0
mfp_1725,0.0
mfp_44,0.0
mfp_1641,0.0
mfp_1993,0.0
mfp_127,0.0
mfp_73,0.0
mfp_1841,0.0
mfp_124,0.0
mfp_123,0.0
mfp_122,0.0
mfp_1846,0.0
mfp_1848,0.0
mfp_120,0.0
mfp_1989,0.0
mfp_1987,0.0
mfp_1856,0.0
mfp_1858,0.0
mfp_1986,0.0
mfp_77,0.0
mfp_1861,0.0
mfp_1862,0.0
mfp_1983,0.0
mfp_1865,0.0
mfp_113,0.0
mfp_1867,0.0
mfp_1868,0.0
mfp_1869,0.0
mfp_1870,0.0
mfp_1872,0.0
mfp_112,0.0
mfp_1838,0.0
mfp_1837,0.0
mfp_1836,0.0
mfp_68,0.0
mfp_2007,0.0
mfp_1806,0.0
mfp_1807,0.0
mfp_1808,0.0
mfp_1811,0.0
mfp_2003,0.0
mfp_1812,0.0
mfp_1813,0.0
mfp_2002,0.0
mfp_129,0.0
mfp_1817,0.0
mfp_1818,0.0
mfp_1822,0.0
mfp_1835,0.0
mfp_128,0.0
mfp_70,0.0
mfp_1826,0.0
mfp_1827,0.0
mfp_72,0.0
mfp_1997,0.0
mfp_1829,0.0
mfp_1996,0.0
mfp_1830,0.0
mfp_1832,0.0
mfp_1833,0.0
mfp_1994,0.0
mfp_1874,0.0
mfp_1877,0.0
mfp_1878,0.0
mfp_1932,0.0
mfp_1965,0.0
mfp_98,0.0
mfp_81,0.0
mfp_96,0.0
mfp_95,0.0
mfp_83,0.0
mfp_1925,0.0
mfp_1926,0.0
mfp_1927,0.0
mfp_94,0.0
mfp_1929,0.0
mfp_1930,0.0
mfp_1958,0.0
mfp_1966,0.0
mfp_1935,0.0
mfp_1936,0.0
mfp_85,0.0
mfp_1938,0.0
mfp_1941,0.0
mfp_1943,0.0
mfp_1954,0.0
mfp_1944,0.0
mfp_1945,0.0
mfp_1947,0.0
mfp_91,0.0
mfp_89,0.0
mfp_1919,0.0
mfp_1918,0.0
mfp_1880,0.0
mfp_1974,0.0
mfp_1881,0.0
mfp_1882,0.0
mfp_1883,0.0
mfp_1885,0.0
mfp_1886,0.0
mfp_1977,0.0
mfp_109,0.0
mfp_1890,0.0
mfp_1891,0.0
mfp_1892,0.0
mfp_1976,0.0
mfp_1894,0.0
mfp_1895,0.0
mfp_100,0.0
mfp_1973,0.0
mfp_1901,0.0
mfp_1902,0.0
mfp_1904,0.0
mfp_104,0.0
mfp_1906,0.0
mfp_1969,0.0
mfp_101,0.0
mfp_1968,0.0
mfp_1967,0.0
mfp_1913,0.0
mfp_1914,0.0
mfp_1805,0.0
mfp_2008,0.0
mfp_2010,0.0
mfp_2040,0.0
mfp_160,0.0
mfp_1680,0.0
mfp_1681,0.0
mfp_1682,0.0
mfp_159,0.0
mfp_61,0.0
mfp_1684,0.0
mfp_2047,0.0
mfp_158,0.0
mfp_2046,0.0
mfp_2045,0.0
mfp_2043,0.0
mfp_1694,0.0
mfp_1675,0.0
mfp_156,0.0
mfp_2037,0.0
mfp_1698,0.0
mfp_1699,0.0
mfp_1701,0.0
mfp_1702,0.0
mfp_155,0.0
mfp_1704,0.0
mfp_1705,0.0
mfp_1707,0.0
mfp_1709,0.0
mfp_1710,0.0
mfp_1678,0.0
mfp_1674,0.0
mfp_1712,0.0
mfp_1659,0.0
mfp_47,0.0
NumRadicalElectrons,0.0
mfp_1644,0.0
mfp_48,0.0
mfp_49,0.0
mfp_1650,0.0
mfp_51,0.0
mfp_1652,0.0
mfp_1653,0.0
mfp_1655,0.0
mfp_1658,0.0
mfp_52,0.0
mfp_1660,0.0
mfp_60,0.0
mfp_1661,0.0
mfp_53,0.0
mfp_54,0.0
mfp_55,0.0
mfp_166,0.0
mfp_1664,0.0
mfp_163,0.0
mfp_1667,0.0
mfp_58,0.0
mfp_161,0.0
mfp_1671,0.0
mfp_1672,0.0
mfp_1711,0.0
mfp_1713,0.0
mfp_1798,0.0
mfp_1782,0.0
mfp_64,0.0
mfp_2020,0.0
mfp_1763,0.0
mfp_137,0.0
mfp_1769,0.0
mfp_1770,0.0
mfp_1772,0.0
mfp_2016,0.0
mfp_1773,0.0
mfp_1774,0.0
mfp_2015,0.0
mfp_1777,0.0
mfp_1784,0.0
mfp_1759,0.0
mfp_2014,0.0
mfp_1785,0.0
mfp_1787,0.0
mfp_1789,0.0
mfp_1790,0.0
mfp_65,0.0
mfp_2012,0.0
mfp_1792,0.0
mfp_133,0.0
mfp_1794,0.0
mfp_1795,0.0
mfp_132,0.0
mfp_1762,0.0
mfp_139,0.0
mfp_1715,0.0
mfp_1733,0.0
mfp_1717,0.0
mfp_1719,0.0
mfp_1720,0.0
mfp_1721,0.0
mfp_154,0.0
mfp_1723,0.0
mfp_88,0.0
mfp_153,0.0
mfp_1727,0.0
mfp_1728,0.0
mfp_152,0.0
mfp_1731,0.0
mfp_2032,0.0
mfp_2023,0.0
mfp_151,0.0
mfp_1739,0.0
mfp_1740,0.0
mfp_149,0.0
mfp_2029,0.0
mfp_63,0.0
mfp_1743,0.0
mfp_148,0.0
mfp_1749,0.0
mfp_143,0.0
mfp_1752,0.0
mfp_2024,0.0
mfp_469,0.0
mfp_1285,0.0
mfp_1506,0.0
mfp_388,0.0
mfp_821,0.0
mfp_819,0.0
mfp_818,0.0
mfp_817,0.0
mfp_393,0.0
mfp_815,0.0
mfp_814,0.0
mfp_812,0.0
mfp_395,0.0
mfp_396,0.0
mfp_397,0.0
mfp_800,0.0
mfp_797,0.0
mfp_398,0.0
mfp_399,0.0
mfp_391,0.0
mfp_825,0.0
mfp_333,0.0
mfp_827,0.0
mfp_850,0.0
mfp_375,0.0
mfp_846,0.0
mfp_845,0.0
mfp_376,0.0
mfp_842,0.0
mfp_377,0.0
mfp_839,0.0
mfp_380,0.0
mfp_382,0.0
mfp_836,0.0
mfp_384,0.0
mfp_834,0.0
mfp_830,0.0
mfp_829,0.0
mfp_792,0.0
mfp_791,0.0
mfp_400,0.0
mfp_788,0.0
mfp_406,0.0
mfp_743,0.0
mfp_741,0.0
mfp_740,0.0
mfp_408,0.0
mfp_409,0.0
mfp_410,0.0
mfp_412,0.0
mfp_726,0.0
mfp_413,0.0
mfp_723,0.0
mfp_722,0.0
mfp_721,0.0
mfp_720,0.0
mfp_719,0.0
mfp_746,0.0
mfp_748,0.0
mfp_405,0.0
mfp_772,0.0
mfp_785,0.0
mfp_779,0.0
mfp_778,0.0
mfp_776,0.0
mfp_774,0.0
mfp_773,0.0
mfp_771,0.0
mfp_752,0.0
mfp_768,0.0
mfp_766,0.0
mfp_765,0.0
mfp_763,0.0
mfp_762,0.0
mfp_761,0.0
mfp_851,0.0
mfp_856,0.0
mfp_372,0.0
mfp_910,0.0
mfp_944,0.0
mfp_942,0.0
mfp_938,0.0
mfp_347,0.0
mfp_931,0.0
mfp_928,0.0
mfp_351,0.0
mfp_925,0.0
mfp_924,0.0
mfp_923,0.0
mfp_921,0.0
mfp_920,0.0
mfp_919,0.0
mfp_916,0.0
mfp_912,0.0
mfp_945,0.0
mfp_343,0.0
mfp_948,0.0
mfp_340,0.0
mfp_972,0.0
mfp_971,0.0
mfp_970,0.0
mfp_969,0.0
mfp_338,0.0
mfp_963,0.0
mfp_960,0.0
mfp_949,0.0
mfp_959,0.0
mfp_958,0.0
mfp_956,0.0
mfp_953,0.0
mfp_952,0.0
mfp_342,0.0
mfp_911,0.0
mfp_353,0.0
mfp_860,0.0
mfp_907,0.0
mfp_877,0.0
mfp_876,0.0
mfp_364,0.0
mfp_874,0.0
mfp_873,0.0
mfp_365,0.0
mfp_871,0.0
mfp_869,0.0
mfp_868,0.0
mfp_867,0.0
mfp_866,0.0
mfp_367,0.0
mfp_369,0.0
mfp_863,0.0
mfp_861,0.0
mfp_363,0.0
mfp_362,0.0
mfp_882,0.0
mfp_356,0.0
mfp_905,0.0
mfp_904,0.0
mfp_903,0.0
mfp_902,0.0
mfp_901,0.0
mfp_899,0.0
mfp_897,0.0
mfp_884,0.0
mfp_358,0.0
mfp_894,0.0
mfp_891,0.0
mfp_889,0.0
mfp_359,0.0
mfp_887,0.0
mfp_414,0.0
mfp_717,0.0
mfp_415,0.0
mfp_540,0.0
mfp_564,0.0
mfp_563,0.0
mfp_451,0.0
mfp_452,0.0
mfp_560,0.0
mfp_559,0.0
mfp_557,0.0
mfp_556,0.0
mfp_453,0.0
mfp_550,0.0
mfp_548,0.0
mfp_547,0.0
mfp_546,0.0
mfp_544,0.0
mfp_543,0.0
mfp_565,0.0
mfp_566,0.0
mfp_568,0.0
mfp_579,0.0
mfp_594,0.0
mfp_593,0.0
mfp_447,0.0
mfp_585,0.0
mfp_584,0.0
mfp_583,0.0
mfp_578,0.0
mfp_569,0.0
mfp_449,0.0
mfp_576,0.0
mfp_575,0.0
mfp_574,0.0
mfp_572,0.0
mfp_571,0.0
mfp_542,0.0
mfp_539,0.0
mfp_596,0.0
mfp_536,0.0
mfp_497,0.0
mfp_496,0.0
mfp_493,0.0
mfp_492,0.0
mfp_465,0.0
mfp_483,0.0
mfp_480,0.0
mfp_479,0.0
mfp_466,0.0
mfp_477,0.0
mfp_476,0.0
mfp_475,0.0
mfp_474,0.0
mfp_467,0.0
mfp_472,0.0
mfp_498,0.0
mfp_499,0.0
mfp_505,0.0
mfp_520,0.0
mfp_535,0.0
mfp_533,0.0
mfp_532,0.0
mfp_531,0.0
mfp_525,0.0
mfp_524,0.0
mfp_514,0.0
mfp_506,0.0
mfp_513,0.0
mfp_512,0.0
mfp_511,0.0
mfp_459,0.0
mfp_508,0.0
mfp_460,0.0
mfp_595,0.0
mfp_445,0.0
mfp_416,0.0
mfp_655,0.0
mfp_424,0.0
mfp_681,0.0
mfp_680,0.0
mfp_678,0.0
mfp_676,0.0
mfp_428,0.0
mfp_672,0.0
mfp_671,0.0
mfp_669,0.0
mfp_429,0.0
mfp_430,0.0
mfp_665,0.0
mfp_663,0.0
mfp_660,0.0
mfp_659,0.0
mfp_683,0.0
mfp_685,0.0
mfp_423,0.0
mfp_704,0.0
mfp_712,0.0
mfp_711,0.0
mfp_710,0.0
mfp_708,0.0
mfp_707,0.0
mfp_705,0.0
mfp_417,0.0
mfp_422,0.0
mfp_702,0.0
mfp_701,0.0
mfp_700,0.0
mfp_418,0.0
mfp_698,0.0
mfp_421,0.0
mfp_657,0.0
mfp_654,0.0
mfp_444,0.0
mfp_433,0.0
mfp_439,0.0
mfp_621,0.0
mfp_620,0.0
mfp_617,0.0
mfp_615,0.0
mfp_614,0.0
mfp_612,0.0
mfp_611,0.0
mfp_442,0.0
mfp_609,0.0
mfp_608,0.0
mfp_605,0.0
mfp_604,0.0
mfp_602,0.0
mfp_601,0.0
mfp_625,0.0
mfp_626,0.0
mfp_629,0.0
mfp_436,0.0
mfp_651,0.0
mfp_435,0.0
mfp_649,0.0
mfp_648,0.0
mfp_647,0.0
mfp_646,0.0
mfp_643,0.0
mfp_630,0.0
mfp_640,0.0
mfp_637,0.0
mfp_635,0.0
mfp_633,0.0
mfp_632,0.0
mfp_631,0.0
mfp_973,0.0
mfp_979,0.0
mfp_1497,0.0
mfp_1327,0.0
mfp_243,0.0
mfp_1324,0.0
mfp_1323,0.0
mfp_1320,0.0
mfp_1319,0.0
mfp_1318,0.0
mfp_1317,0.0
mfp_1316,0.0
mfp_1315,0.0
mfp_1311,0.0
mfp_1310,0.0
mfp_244,0.0
mfp_245,0.0
mfp_1307,0.0
mfp_1305,0.0
mfp_1326,0.0
mfp_1328,0.0
mfp_332,0.0
mfp_1329,0.0
mfp_1363,0.0
mfp_238,0.0
mfp_1354,0.0
mfp_1351,0.0
mfp_1350,0.0
mfp_1347,0.0
mfp_1346,0.0
mfp_1343,0.0
mfp_1342,0.0
mfp_1341,0.0
mfp_1340,0.0
mfp_1338,0.0
mfp_1337,0.0
mfp_1332,0.0
mfp_1331,0.0
mfp_1304,0.0
mfp_1301,0.0
mfp_1300,0.0
mfp_1299,0.0
mfp_1259,0.0
mfp_1255,0.0
mfp_258,0.0
mfp_1251,0.0
mfp_259,0.0
mfp_1246,0.0
mfp_1241,0.0
mfp_261,0.0
mfp_1235,0.0
mfp_1233,0.0
mfp_1231,0.0
mfp_1230,0.0
mfp_1229,0.0
mfp_1228,0.0
mfp_1227,0.0
mfp_1263,0.0
mfp_1266,0.0
mfp_1271,0.0
mfp_468,0.0
mfp_1298,0.0
mfp_1297,0.0
mfp_1293,0.0
mfp_1290,0.0
mfp_1288,0.0
mfp_1286,0.0
mfp_1284,0.0
mfp_1273,0.0
mfp_1283,0.0
mfp_1281,0.0
mfp_1280,0.0
mfp_254,0.0
mfp_1277,0.0
mfp_1275,0.0
mfp_1364,0.0
mfp_1372,0.0
mfp_1373,0.0
mfp_1435,0.0
mfp_1464,0.0
mfp_1462,0.0
mfp_1461,0.0
mfp_1459,0.0
mfp_1458,0.0
mfp_1451,0.0
mfp_1450,0.0
mfp_1448,0.0
mfp_215,0.0
mfp_217,0.0
mfp_1443,0.0
mfp_1442,0.0
mfp_1439,0.0
mfp_1438,0.0
mfp_1437,0.0
mfp_1465,0.0
mfp_1466,0.0
mfp_1467,0.0
mfp_205,0.0
mfp_1496,0.0
