compound_id,mol_name,canonical_smiles,inchikey,mol_formula,mol_weight,num_heavy_atoms,source_dataset,repellent_active,target_species,assay_type,scaffold_smiles,qc_status,sdf_Acceptor,sdf_Activity,sdf_CAS,sdf_Chemical_Name,sdf_Collection,sdf_Database,sdf_Description,sdf_Donor,sdf_FSP3,sdf_HAC,sdf_IDNUMBER,sdf_MW,sdf_Molecular Formula,sdf_Molecular Target,sdf_Molecule Name,sdf_Molecule Name 2,sdf_PriceCoeff,sdf_PubChem CID,sdf_Reference DOI,sdf_Reference_compound,sdf_RotBonds,sdf_Similarity,sdf_Smiles,sdf_TPSA,sdf_clogP
LIC_02308,F0328-0311,O=C(Nc1cccc2c1C(=O)NC2=O)c1cc(Cl)ccc1[N+](=O)[O-],ZAKZNGYUNYUVCG-UHFFFAOYSA-N,C15H8ClN3O5,345.0152,24,insecticide,,nan,nan,CC(CC1CCCC2C(C)CC(C)C12)C1CCCCC1,pass,5.0,,476282-94-7,"5-chloro-N-(1,3-dioxo-2,3-dihydro-1H-isoindol-4-yl)-2-nitrobenzamide",General,,solid,2.0,0.0,24.0,F0328-0311,345.69,,,,,1.0,,,CHEMBL2287471,3.0,0.891,,118.41,1.77
LIC_02309,F3386-1389,COc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2O)c2ccccc12,CULTVZADRZLAPL-UHFFFAOYSA-N,C17H14ClNO4S,363.0332,24,insecticide,,nan,nan,CC(C)(CC1CCCCC1)C1CCCC2CCCCC21,pass,5.0,,1172349-44-8,N-(5-chloro-2-hydroxyphenyl)-4-methoxynaphthalene-1-sulfonamide,General,,solid,2.0,0.06,24.0,F3386-1389,363.82,,,,,1.0,,,,4.0,,,84.01,4.31
LIC_02310,F0196-0674,CCCCCCc1cc2c(=O)c(-c3ccccc3)coc2cc1OC,GIHIUSNXNUEOOI-UHFFFAOYSA-N,C22H24O3,336.1725,25,insecticide,,nan,nan,CC1C2CCCCC2CCC1C1CCCCC1,pass,3.0,,314247-20-6,6-hexyl-7-methoxy-3-phenyl-4H-chromen-4-one,General,,solid,0.0,0.32,25.0,F0196-0674,336.42,,,,,1.0,,,CHEMBL44,7.0,0.893,,35.53,6.23
LIC_02311,F3139-0681,CCc1cc2c(=O)c(-c3ccc4c(c3)OCCO4)coc2cc1OCC=C(C)C,OTSXVUBQZGCPQG-UHFFFAOYSA-N,C24H24O5,392.1624,29,insecticide,,nan,nan,CC1C2CCCCC2CCC1C1CCC2CCCCC2C1,pass,5.0,,610765-15-6,"3-(2,3-dihydro-1,4-benzodioxin-6-yl)-6-ethyl-7-[(3-methylbut-2-en-1-yl)oxy]-4H-chromen-4-one",General,,solid,0.0,0.29,29.0,F3139-0681,392.44,,,,,1.0,,,CHEMBL455048,5.0,0.822,,53.99,5.75
LIC_02312,F3385-2965,COc1ccc(-c2coc3cc(OCc4cc(C)ccc4C)ccc3c2=O)cc1OC,YHAXCKGABVNWJJ-UHFFFAOYSA-N,C26H24O5,416.1624,31,insecticide,,nan,nan,CC1C(C2CCCCC2)CCC2CC(CCC3CCCCC3)CCC21,pass,5.0,,858767-15-4,"3-(3,4-dimethoxyphenyl)-7-[(2,5-dimethylphenyl)methoxy]-4H-chromen-4-one",General,,solid,0.0,0.19,31.0,F3385-2965,416.47,,,,,1.0,,,CHEMBL455048,6.0,0.836,,53.99,5.47
LIC_02313,F1365-0108,C=CCn1/c(=N/C(=O)CN2C(=O)CCC2=O)sc2cc(C)ccc21,XYGFJODAYCROIJ-ZCXUNETKSA-N,C17H17N3O3S,343.0991,24,insecticide,,nan,nan,CC(CC1CC2CCCCC2C1)CC1C(C)CCC1C,pass,3.0,,865174-55-6,"2-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-6-methyl-3-(prop-2-en-1-yl)-2,3-dihydro-1,3-benzothiazol-2-ylidene]acetamide",General,,solid,0.0,0.29,24.0,F1365-0108,343.4,,,,,1.0,,,,5.0,,,95.35,4.05
LIC_02314,F1815-1185,C=CCn1/c(=N/C(=O)CN2C(=O)CCC2=O)sc2cccc(C)c21,NDKMVHKBTRTWST-ZCXUNETKSA-N,C17H17N3O3S,343.0991,24,insecticide,,nan,nan,CC(CC1CC2CCCCC2C1)CC1C(C)CCC1C,pass,3.0,,1321875-01-7,"2-(2,5-dioxopyrrolidin-1-yl)-N-[(2Z)-4-methyl-3-(prop-2-en-1-yl)-2,3-dihydro-1,3-benzothiazol-2-ylidene]acetamide",General,,solid,0.0,0.29,24.0,F1815-1185,343.4,,,,,1.0,,,,5.0,,,95.35,4.05
LIC_02315,F3385-3715,COc1ccc(Nc2ccc3c(=O)c(-c4ccc(OC)c(OC)c4)coc3c2)c(OC)c1,IVMHROGXLWEUCA-UHFFFAOYSA-N,C25H23NO6,433.1525,32,insecticide,,nan,nan,CC1C(C2CCCCC2)CCC2CC(CC3CCCCC3)CCC21,pass,7.0,,864751-65-5,"3-(3,4-dimethoxyphenyl)-7-[(2,4-dimethoxyphenyl)amino]-4H-chromen-4-one",General,,solid,1.0,0.16,32.0,F3385-3715,433.45,,,,,1.0,,,CHEMBL455048,7.0,0.807,,75.25,4.5
LIC_02316,F1009-0410,COc1ccc2c(c1)s/c(=N/C(=O)c1ccc(N3C(=O)CCC3=O)cc1)n2C,SPUQCKHOXBHQMQ-QZQOTICOSA-N,C20H17N3O4S,395.094,28,insecticide,,nan,nan,CC(CC1CC2CCCCC2C1)C1CCC(C2C(C)CCC2C)CC1,pass,4.0,,681232-17-7,"4-(2,5-dioxopyrrolidin-1-yl)-N-[(2E)-6-methoxy-3-methyl-2,3-dihydro-1,3-benzothiazol-2-ylidene]benzamide",General,,solid,0.0,0.2,28.0,F1009-0410,395.43,,,,,1.0,,,,4.0,,,104.58,2.87
LIC_02317,F3139-1067,CCCc1cc2c(=O)c(-c3ccc4c(c3)OCCO4)coc2cc1OC(=O)CC,CKRDNJLJSBNFHT-UHFFFAOYSA-N,C23H22O6,394.1416,29,insecticide,,nan,nan,CC1C2CCCCC2CCC1C1CCC2CCCCC2C1,pass,6.0,,610752-23-3,"3-(2,3-dihydro-1,4-benzodioxin-6-yl)-4-oxo-6-propyl-4H-chromen-7-yl propanoate",General,,solid,0.0,0.3,29.0,F3139-1067,394.42,,,,,1.0,,,CHEMBL455048,6.0,0.82,,71.06,4.53
LIC_02318,F1575-0079,Nc1cc(Cl)c([N+](=O)[O-])cc1OCc1ccccc1,AKEPGVUQZMXFOD-UHFFFAOYSA-N,C13H11ClN2O3,278.0458,19,insecticide,,nan,nan,C1CCC(CCC2CCCCC2)CC1,pass,4.0,,118534-36-4,2-(benzyloxy)-5-chloro-4-nitroaniline,General,,solid,1.0,0.08,19.0,F1575-0079,278.69,,,,,1.0,,,,4.0,,,78.39,3.91
LIC_02319,F3386-1375,CCOc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2O)cc1C,YCDSZXPRNMQZOD-UHFFFAOYSA-N,C15H16ClNO4S,341.0489,22,insecticide,,nan,nan,CC(C)(CC1CCCCC1)C1CCCCC1,pass,5.0,,1171340-41-2,N-(5-chloro-2-hydroxyphenyl)-4-ethoxy-3-methylbenzene-1-sulfonamide,General,,solid,2.0,0.2,22.0,F3386-1375,341.81,,,,,1.0,,,,5.0,,,84.01,4.17
