compound_id,canonical_smiles,source_dataset,repellent_active,scaffold_smiles,method,convergence,charge,multiplicity,mmff_energy,homo_ev,lumo_ev,homo_lumo_gap_ev,total_energy_eh,dipole_debye,partial_charge_mean,partial_charge_std,partial_charge_max,partial_charge_min,dft_subset
LIC_00002,Cc1cc(C(=O)NC2CCC3OCCOC3C2)n(C)n1,insecticide,,CC(CC1CCC2CCCCC2C1)C1CCCC1,GFN2-xTB,converged,0.0,1.0,23.413097460853542,-10.574700878746631,-7.071127321612684,3.5035735571339472,-61.70107962235529,1.2381246775040968,1.6416407528756127e-16,0.13526439526692546,0.2668220203814714,-0.44589774372189955,False
LIC_00003,CC(=O)N1CCCCC1c1cccnc1,insecticide,,C1CCC(C2CCCCC2)CC1,GFN2-xTB,converged,0.0,1.0,4.360387645562605,-10.09603307959358,-6.975949114342241,3.1200839652513386,-43.78821767548467,1.4828919681181796,-1.119176436114069e-16,0.1148387316613721,0.26397133844320664,-0.44842085864733866,False
LIC_00004,c1cncc(CN2C3CCC2CC3)c1,insecticide,,C1CCC(CC2C3CCC2CC3)CC1,GFN2-xTB,converged,0.0,1.0,37.41978398637943,-9.696348494352915,-6.833770669743398,2.8625778246095166,-39.704256057942224,0.9480413429926468,-3.3792413312028204e-16,0.06561194555082693,0.05413534278887974,-0.2282422995701482,False
LIC_00005,c1cncc(CN2CCCC2)c1,insecticide,,C1CCC(CC2CCCC2)CC1,GFN2-xTB,converged,0.0,1.0,21.40312613848651,-9.708184169247554,-6.851907590704957,2.856276578542597,-34.38831946748533,0.9453937112255912,3.418739650348138e-16,0.06601617784561738,0.05401035458903114,-0.2268062483832055,False
LIC_00006,CC(C)CCn1c(N)nc2c1c(=O)n(C)c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-155.23402364223705,-9.964657558355158,-6.661960810338283,3.302696748016875,-58.252726086781394,2.48248571754107,4.3934154560002084e-16,0.16143900612747314,0.30303043411795705,-0.45331801799199023,False
LIC_00007,Nc1ccnc2c1CCCC2,insecticide,,C1CCC2CCCCC2C1,GFN2-xTB,converged,0.0,1.0,10.428337327927705,-9.605712876492998,-6.112473289658447,3.4932395868345507,-31.249726496062653,1.4642949693016871,-1.0679862791231126e-16,0.10469567587550331,0.15831431025599502,-0.28715746420066646,False
LIC_00008,CC(C)c1noc(-c2ccccn2)n1,insecticide,,C1CCC(C2CCCC2)CC1,GFN2-xTB,converged,0.0,1.0,53.21087929792164,-8.173199006442701,-7.27166413501393,0.9015348714287708,-39.82306903831963,1.59445085978901,-2.65898414397725e-16,0.11027906127189112,0.2256417770813713,-0.2856587307831522,False
LIC_00009,CC(C)c1noc(-c2ccncc2)n1,insecticide,,C1CCC(C2CCCC2)CC1,GFN2-xTB,converged,0.0,1.0,20.979736063769778,-8.368577045744301,-6.942506408677048,1.4260706370672533,-39.82636258849733,0.6104149950208044,-3.0808688933348097e-17,0.11128661046121244,0.22828279812255364,-0.2818405687351331,False
LIC_00010,C=CCCC(=O)N1C2CCC1CC(=C)C2,insecticide,,CC1CC2CCC(C1)C2,GFN2-xTB,converged,0.0,1.0,46.33945415578362,-10.301026322742576,-5.822262284876228,4.478764037866348,-44.506968297445674,1.6108378137163961,1.934726888501192e-16,0.10357392400844112,0.26168032812116493,-0.44215921457466123,True
LIC_00011,c1ccc(-c2nc(C3CC3)no2)nc1,insecticide,,C1CCC(C2CCC(C3CC3)C2)CC1,GFN2-xTB,converged,0.0,1.0,60.335929023684976,-8.227710001629454,-7.304303708222623,0.9234062934068312,-38.766135317232745,1.5686113227931606,-1.6804190889027504e-16,0.1105961432577821,0.2268609532671791,-0.28302903191146733,False
LIC_00012,c1cncc(-c2nc(C3CC3)no2)c1,insecticide,,C1CCC(C2CCC(C3CC3)C2)CC1,GFN2-xTB,converged,0.0,1.0,43.297254304581685,-8.224698969844875,-7.4572186149484745,0.7674803548964002,-38.7687575448162,1.2402840911279487,-3.6655461274988187e-16,0.11218528182506234,0.23064096052342803,-0.28240901500887833,False
LIC_00013,c1ccc(OCC2CCOCC2)cc1,insecticide,,C1CCC(CCC2CCCCC2)CC1,GFN2-xTB,converged,0.0,1.0,27.410896824106437,-10.293239652901416,-6.136951772898833,4.1562878800025835,-41.98620423746411,0.5641368837044023,-4.887294272985325e-16,0.09391117645623784,0.14468779887161595,-0.3199611746056008,False
LIC_00014,c1cc(-c2nc(C3CC3)no2)ccn1,insecticide,,C1CCC(C2CCC(C3CC3)C2)CC1,GFN2-xTB,converged,0.0,1.0,28.83054025770581,-8.423336848461041,-6.973135561089842,1.4502012873711987,-38.76926915164494,0.5284828144899634,-1.5114721068945746e-16,0.11157838454714562,0.22947788395727375,-0.27915931091677343,False
LIC_00015,Cc1ccc(-c2nc(C)no2)cn1,insecticide,,C1CCC(C2CCCC2)CC1,GFN2-xTB,converged,0.0,1.0,35.428848848716555,-7.99550185584084,-7.264435049789888,0.7310668060509515,-36.66883251439172,1.3449311834385675,2.1100545553245163e-16,0.12653027620504503,0.22998844172204086,-0.29229932793785846,False
LIC_00016,Oc1ccc(OC2CCCCC2)cc1,insecticide,,C1CCC(CC2CCCCC2)CC1,GFN2-xTB,converged,0.0,1.0,11.835667874564056,-9.810422883786432,-6.129113896675343,3.6813089871110884,-42.004776581722055,0.38680534505708636,-5.088522196198634e-18,0.12019237918580207,0.2973111999943088,-0.3974026961537012,True
LIC_00017,Cc1csc(C(=O)N2CC(N3C(=O)CCC3=O)C2)c1,insecticide,,CC1CCC(C)C1C1CC(C(C)C2CCCC2)C1,GFN2-xTB,converged,0.0,1.0,-22.816491005000675,-10.579503410929666,-7.595955715964319,2.983547694965347,-56.285529079165954,1.4242875340954997,-7.247990086899459e-16,0.16241644249149662,0.2841948677153816,-0.4313468583140917,True
LIC_00018,Cn1c(=O)c2c(ncn2C)n(C)c1=O,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-122.52841057575777,-10.592493416075968,-7.23079006893315,3.361703347142818,-42.14742583428627,1.534882601168471,3.5388358909926865e-16,0.17430387290073604,0.30410523576715653,-0.4407249359785331,False
LIC_00019,Cc1noc(-c2ccc(Cl)nc2)n1,insecticide,,C1CCC(C2CCCC2)CC1,GFN2-xTB,converged,0.0,1.0,30.35572801661405,-11.120543335458258,-8.41948422264712,2.701059112811139,-37.54753094128875,1.2440755602118343,4.053774859651065e-16,0.1370822827210376,0.23012910682887858,-0.28610629445829927,True
LIC_00020,Cn1cc2c(=O)[nH]c(=O)[nH]c2n1,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-132.55634857335104,-11.059994148831601,-7.470369149654171,3.5896249991774303,-35.789440547872566,2.367286108423734,-1.4340380734741606e-16,0.21566304655399718,0.3305543091265952,-0.4449905263546298,True
LIC_00021,O=C(NC1CCCC1)c1cnccc1C(F)(F)F,insecticide,,CC(CC1CCCC1)C1CCCCC1,GFN2-xTB,converged,0.0,1.0,2.2698543617256126,-8.376352719987777,-7.733190909445124,0.6431618105426526,-56.457620731722926,1.4572607798816664,1.0744093786695063e-17,0.15786874445096843,0.4808711422982046,-0.4209362557635617,False
LIC_00022,CN1CCN(C(=O)c2cnccc2C(F)(F)F)CC1,insecticide,,CC(C1CCCCC1)C1CCCCC1,GFN2-xTB,converged,0.0,1.0,63.43801608527529,-8.311433335864615,-7.696828971239185,0.6146043646254302,-59.89017502803646,1.6653756990733515,2.7776602566852875e-16,0.14883125841760536,0.4841346432529871,-0.4173590808586791,False
LIC_00023,O=C1CCCCN1CCO,insecticide,,CC1CCCCC1,GFN2-xTB,converged,0.0,1.0,-2.925837471836518,-10.575562885832408,-6.261592205599429,4.313970680232979,-32.70010832096945,2.3921694947022396,-8.423213817264775e-16,0.17008618768992573,0.3241176209389304,-0.4726136573214443,False
LIC_00024,Cc1noc(-c2cncc(F)c2)n1,insecticide,,C1CCC(C2CCCC2)CC1,GFN2-xTB,converged,0.0,1.0,37.02101393005741,-8.564143740090936,-7.809609566938626,0.7545341731523099,-37.72082617876763,0.6769671883565035,2.315399334251149e-16,0.14025676021544728,0.23063037579080667,-0.2825422317733616,False
LIC_00025,NCCCCOc1ccccc1,insecticide,,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,14.07115182898354,-9.965605119398917,-6.003930072881866,3.961675046517051,-36.02177887923157,0.6968416016480738,9.12336050328543e-18,0.10441183860667928,0.143927385125989,-0.3437275788841231,True
LIC_00026,Cc1nc(-c2ccncc2)no1,insecticide,,C1CCC(C2CCCC2)CC1,GFN2-xTB,converged,0.0,1.0,14.66257764606396,-8.034176255714813,-7.034379898216368,0.999796357498445,-33.49692247314633,1.4081858709298074,5.733717594281236e-16,0.12927518136185417,0.24204215170904647,-0.2894001345602036,False
LIC_00027,Cn1nc2c(c1CNC(=O)c1ccccc1C(F)(F)F)CCC2,insecticide,,CC(CCC1CCC2CCCC21)C1CCCCC1,GFN2-xTB,converged,0.0,1.0,16.488661276443825,-7.7343662437667025,-7.442278695417175,0.2920875483495271,-69.47271013896399,2.481655090325212,-1.142248688797036e-16,0.14336993479462662,0.4827955189372983,-0.4188863943617689,False
LIC_00028,Cn1c(=O)c2c(nc(N)n2C)n(C)c1=O,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-157.12372211500406,-10.024701536407564,-6.701330680655829,3.323370855751735,-45.58865755236023,2.486694653232177,6.79477841513377e-16,0.1916428458708808,0.3030373465055343,-0.45223600972931244,False
LIC_00029,O=C1CCC(=O)N1Cc1csc(Nc2ccccn2)n1,insecticide,,CC1CCC(C)C1CC1CCC(CC2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-91.52810306429596,-10.215596258918275,-7.339414955173537,2.8761813037447377,-57.077629173490614,0.7308532668980637,-7.615436059538183e-16,0.160988183639192,0.2791943906585226,-0.40011501416044903,False
LIC_00030,O=C(O)CCc1nc(-c2cccnc2)no1,insecticide,,C1CCC(C2CCCC2)CC1,GFN2-xTB,converged,0.0,1.0,-10.117336883878037,-7.869635544909695,-7.140820039458451,0.7288155054512435,-46.946169006408105,0.7929813039433928,4.346523141407488e-16,0.1873320958966879,0.357592637019972,-0.4110392664884869,True
LIC_00031,CSc1nc2c(c(=O)n(C)c(=O)n2C)n1C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-134.19505464494358,-10.222137332993404,-7.138976896253156,3.083160436740248,-48.56120104312624,1.6767339256526255,1.0061396160665481e-16,0.16931896879945446,0.30433388931593436,-0.44188522192912444,True
LIC_00032,CC(NC1CC1)c1cccnc1,insecticide,,C1CCC(CCC2CC2)CC1,GFN2-xTB,converged,0.0,1.0,15.209086834066662,-9.859760740978297,-6.888383953618951,2.971376787359346,-34.34949369076249,0.7753456080090138,-1.307714620351747e-16,0.08545014099691885,0.1315855954319602,-0.2640726186416942,False
LIC_00033,CCn1c(CN2CCCCC2)nc2c1c(=O)n(C)c(=O)n2C,insecticide,,CC1CC(C)C2CC(CC3CCCCC3)CC2C1,GFN2-xTB,converged,0.0,1.0,-117.08277898094732,-9.971532270791554,-7.06441423992057,2.9071180308709845,-66.73020251534531,2.0865643376652603,3.108624468950438e-16,0.13492166751656248,0.304004907399544,-0.4453819557776379,False
LIC_00034,c1cncc(C2CCCCN2)c1,insecticide,,C1CCC(C2CCCCC2)CC1,GFN2-xTB,converged,0.0,1.0,11.937125401651674,-9.748390474354906,-6.849748367097037,2.898642107257869,-34.390687869829065,0.8689989350723529,1.299708204308777e-16,0.08086555472337363,0.12748609857117227,-0.26186218101072034,False
LIC_00035,CN1CCN(c2nc3c(c(=O)n(C)c(=O)n3C)n2C)CC1,insecticide,,CC1CC(C)C2CC(C3CCCCC3)CC2C1,GFN2-xTB,converged,0.0,1.0,-71.92967625533441,-9.84493993770537,-6.847736510279658,2.9972034274257116,-63.83312883687962,1.9571264154595849,9.494437756321842e-17,0.14586976377337313,0.30357753125696474,-0.44866013337391525,False
LIC_00036,OCCc1cn(-c2cccc(Br)c2)nn1,insecticide,,C1CCC(C2CCCC2)CC1,GFN2-xTB,converged,0.0,1.0,37.98571247074688,-10.923656447394578,-7.990612959680629,2.933043487713949,-43.40077316380796,1.2525690112634837,6.800116025829084e-17,0.1323737949280007,0.30790243757175273,-0.44874783443603866,False
LIC_00037,OCCc1cn(-c2ccc(Br)cc2)nn1,insecticide,,C1CCC(C2CCCC2)CC1,GFN2-xTB,converged,0.0,1.0,42.97341246809256,-10.923919026787791,-7.998567927916623,2.925351098871168,-43.40094204376084,1.6205898987103367,-3.5638159090467525e-16,0.132273012362606,0.3081024099916215,-0.4486880478423705,False
LIC_00039,Cn1c(=O)c2c(nc(N3CCNCC3)n2C)n(C)c1=O,insecticide,,CC1CC(C)C2CC(C3CCCCC3)CC2C1,GFN2-xTB,converged,0.0,1.0,-74.09594872149034,-9.927579185212652,-6.8547866881352695,3.0727924970773826,-60.66093932935533,1.8788130672482528,-2.4505251629061845e-16,0.15590718066407944,0.30356418551399444,-0.4485265728635913,False
LIC_00040,Cc1cccnc1Nc1nc(CN2C(=O)CCC2=O)cs1,insecticide,,CC1CCC(C)C1CC1CCC(CC2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-81.87731064027405,-10.256141280688611,-7.326776062659818,2.929365218028793,-60.24160399994175,0.8384337459768966,-2.402839831867303e-16,0.15654724647457421,0.2802881557200588,-0.39854255866899635,True
LIC_00041,O=C(CN1C(=O)CCC1=O)N1CCSC(c2ccccc2Cl)CC1,insecticide,,CC(CC1C(C)CCC1C)C1CCCC(C2CCCCC2)CC1,GFN2-xTB,converged,0.0,1.0,-9.60530063714418,-7.4223349803306595,-6.654008114658151,0.7683268656725089,-72.00045736904823,1.2406319220075186,6.236936032232892e-16,0.1473754051833232,0.2828771413855736,-0.4295507389711235,False
LIC_00042,Cc1cc(C)cc(C(=O)NCc2c3c(nn2C)CCC3)c1,insecticide,,CC(CCC1CCC2CCCC21)C1CCCCC1,GFN2-xTB,converged,0.0,1.0,21.113438461924993,-10.234036979321022,-6.924517245055599,3.3095197342654235,-59.968138238376305,1.323007536387903,-7.854167052184515e-16,0.10825056530716695,0.2656720129428187,-0.4367499552755039,False
LIC_00043,CC(C)Cn1cnc2c1c(=O)n(C)c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-120.925733218223,-10.531819943456249,-7.185034024561459,3.34678591889479,-51.64752358744854,1.5968560504335603,1.5938429027762663e-16,0.1515121426593562,0.3041583087474733,-0.44245742485588263,False
LIC_00044,OCCc1cn(-c2cc(C(F)(F)F)ccc2Cl)nn1,insecticide,,C1CCC(C2CCCC2)CC1,GFN2-xTB,converged,0.0,1.0,67.91573107558851,-11.03098884453945,-8.38896840584305,2.6420204386964006,-59.71064474963684,2.8208282596052303,-7.92025175603125e-16,0.16770750802785883,0.47927217224098856,-0.44798987881743507,False
LIC_00045,OCCc1cn(-c2ccccc2Cl)nn1,insecticide,,C1CCC(C2CCCC2)CC1,GFN2-xTB,converged,0.0,1.0,41.75833060133655,-10.738254521925736,-7.76218770790183,2.9760668140239055,-43.86679748378408,2.3846435676583084,-3.297362383136715e-16,0.13310373765763955,0.3078243002497222,-0.4497764556969658,False
LIC_00046,CCn1cnc2c1c(=O)n(C)c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-124.75859923304377,-10.566253219811475,-7.22021707831115,3.346036141500325,-45.31546615964545,1.5601229011515778,8.06453669276329e-16,0.16555805729902168,0.30417103495281367,-0.44190110865909044,False
LIC_00047,C=CCn1c(N(C)C)nc2c1c(=O)n(C)c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-127.2313125684913,-10.111683395352093,-6.94622358674547,3.1654598086066237,-57.189979979806395,2.091913508995058,7.837095170357442e-16,0.1529658891946458,0.3038548124606617,-0.4470049806077234,True
LIC_00048,COc1cccc(CC(=O)NCc2c3c(nn2C)CCC3)c1,insecticide,,CC(CCC1CCC2CCCC21)CC1CCCCC1,GFN2-xTB,converged,0.0,1.0,23.690710705313872,-10.204342405593637,-6.3813196636058125,3.823022741987825,-64.03298724056782,1.0315968998790015,-3.011157215044393e-16,0.11725940481661895,0.2746985205947479,-0.4341983455126204,False
LIC_00049,CCOC(=O)c1ccc(C(=O)O)cc1,insecticide,,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,23.157871214476575,-11.418316723452635,-8.25558178663436,3.162734936818275,-42.788205883458566,0.40403734435563665,1.0373646386341306e-15,0.2002443354153585,0.35114862900261035,-0.41509680697119683,False
LIC_00050,O=C1CCC(=O)N1Cc1csc(Nc2cccnc2)n1,insecticide,,CC1CCC(C)C1CC1CCC(CC2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-42.49498342982519,-10.27689685536644,-7.287882932180623,2.9890139231858166,-57.070337669248815,1.2670765953858978,7.884318198314588e-16,0.15732003276065845,0.279984496871191,-0.4006418160169098,False
LIC_00051,O=C(O)C1CCCOC1,insecticide,,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,-20.93587716783337,-10.914666477606932,-6.853022833483879,4.061643644123053,-30.163401403040652,1.0741049692867752,-7.388095982949644e-16,0.19058394798442074,0.34789054357621246,-0.4133178678148272,False
LIC_00052,CC(O)COC(C)(C)C,insecticide,,,GFN2-xTB,converged,0.0,1.0,33.42401624470152,-10.835709440794131,-0.5308612166348877,10.304848224159244,-31.280590504389185,1.117142252247239,-4.513056595101262e-16,0.1459789570780923,0.301675584949609,-0.4513730193872039,False
LIC_00053,Cc1ccncc1Nc1nc(CN2C(=O)CCC2=O)cs1,insecticide,,CC1CCC(C)C1CC1CCC(CC2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-38.381980377674,-10.165631438047768,-7.164618841787077,3.001012596260691,-60.240994377974815,1.5422414363267987,3.039235529911366e-16,0.15275463443757717,0.280375008649019,-0.4011820426868431,False
LIC_00054,C=C(C)Cn1c(N)nc2c1c(=O)n(C)c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-141.3053505135025,-10.02729599761067,-6.738935658412541,3.288360339198129,-54.035384158568945,2.256526635603885,-3.7217703666411495e-16,0.17348075136525634,0.303158855965932,-0.4557294545886103,False
LIC_00055,C/C=C/Cn1cnc2c1c(=O)n(C)c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-110.37278619612286,-10.525495552362717,-7.186857572789672,3.3386379795730443,-50.59005288849506,1.697034979153538,-3.3754361313200326e-16,0.15526664602254117,0.3042022521495308,-0.44229621436845656,False
LIC_00056,C=CCn1c(NC)nc2c1c(=O)n(C)c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-137.64802421814187,-9.89629321572155,-6.669298853575705,3.226994362145846,-54.027512646406564,2.5496320389710023,-5.15580844011531e-16,0.16456065198641676,0.3031473079597852,-0.4560862582606737,False
LIC_00057,COC(CNC(=O)CN1C(=O)CCC1=O)c1ccc(C)s1,insecticide,,CC(CCCC1CCCC1)CC1C(C)CCC1C,GFN2-xTB,converged,0.0,1.0,-24.096588153595615,-10.255264701551582,-7.295845311295427,2.959419390256155,-64.55367344889332,0.8613901421783601,-4.145544306693293e-16,0.1620802797791312,0.2816316738756114,-0.4123915434578413,True
LIC_00058,O=C(CN1C(=O)CCC1=O)NCc1nn(C2CCCC2)c2c1CCCC2,insecticide,,CC(CCC1CC(C2CCCC2)C2CCCCC12)CC1C(C)CCC1C,GFN2-xTB,converged,0.0,1.0,-38.01714212310085,-10.3316286717859,-7.060596503968248,3.271032167817652,-77.94470000616732,2.2207813656354936,3.3693667514164906e-16,0.1385553349128084,0.28122537494375166,-0.42727641898071206,True
LIC_00059,CC1(C)CCCC1O,insecticide,,C1CCCC1,GFN2-xTB,converged,0.0,1.0,22.1565038501538,-10.78864952230596,0.6174466518152528,11.406096174121213,-26.20762590127988,0.7107659626869104,2.27091073218782e-16,0.12453049032034798,0.28513584482396875,-0.44476651804072964,False
LIC_00060,O=C(CN1C(=O)CCC1=O)N1CCC(Oc2ncccc2Cl)CC1,insecticide,,CC(CC1C(C)CCC1C)C1CCC(CC2CCCCC2)CC1,GFN2-xTB,converged,0.0,1.0,-29.470207533339472,-10.813777776665084,-7.474509090015768,3.3392686866493166,-73.10886788447353,1.5795915299769534,-4.009689405900677e-16,0.15991288388014224,0.2816864205934443,-0.42087875895408233,False
LIC_00061,O=C(c1ccccc1C(F)(F)F)N1CC(N2C(=O)CCC2=O)C1,insecticide,,CC1CCC(C)C1C1CC(C(C)C2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-7.106383590913783,-10.938225148133206,-7.781417576683462,3.156807571449744,-71.03342926565901,3.255665260350777,4.718447854656915e-16,0.18079512618962248,0.4829156370249616,-0.4138219411779424,False
LIC_00062,CSc1ncccc1C(=O)O,insecticide,,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,4.433953153956436,-7.720979264057963,-7.2250876619456585,0.4958916021123043,-32.84712035605631,1.0898819954909411,-5.797831350820262e-16,0.19118742773108624,0.35467314622850415,-0.4029905069458772,True
LIC_00063,Cn1nc2c(c1CNC(=O)c1ccccc1OC(F)(F)F)CCC2,insecticide,,CC(CCC1CCC2CCCC21)C1CCCCC1,GFN2-xTB,converged,0.0,1.0,26.840789545402707,-7.658409257246427,-7.166282310562452,0.4921269466839746,-73.5521201354073,1.7711388863086168,-3.8528208401444885e-16,0.1619177913850972,0.6096620151873912,-0.43278118951443506,False
LIC_00064,C=CCn1c(N)nc2c1c(=O)n(C)c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-142.35862646371362,-10.042667299288484,-6.743564687368984,3.2991026119194995,-50.861633965079456,2.396064182088165,-3.6914915568786457e-16,0.17981549931339963,0.3032498454028866,-0.45374557224278383,False
LIC_00065,O=C(c1ccc(F)cc1Cl)N1CC(N2C(=O)CCC2=O)C1,insecticide,,CC1CCC(C)C1C1CC(C(C)C2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-19.826217852602614,-10.967385107635383,-7.745025221919295,3.222359885716088,-63.46168754226851,2.090360935872364,-1.5812267320418897e-16,0.16834534021110767,0.2777318566419308,-0.41240521201409086,False
LIC_00066,Cn1ccnc1SCC1CCN(C(=O)CN2C(=O)CCC2=O)CC1,insecticide,,CC(CC1C(C)CCC1C)C1CCC(CCC2CCCC2)CC1,GFN2-xTB,converged,0.0,1.0,-53.22267319395685,-9.85026960724124,-7.171259939547849,2.67900966769339,-72.71526747717901,1.2838931728950487,-8.522771860233878e-17,0.1475317288370536,0.2819450271998925,-0.42499051119375586,False
LIC_00067,CCn1c(=O)c2c(nc(N3CCCC3)n2C)n(C)c1=O,insecticide,,CC1CC(C)C2CC(C3CCCC3)CC2C1,GFN2-xTB,converged,0.0,1.0,-142.65335385838497,-9.807290630968126,-6.682747561667807,3.1245430693003184,-60.40858356506867,2.6136973878911944,-2.654571719135791e-16,0.14838195173581586,0.30517112719940476,-0.45159724112376093,True
LIC_00068,Cc1ccc(-n2cc(C3CC3)nn2)cc1,insecticide,,C1CCC(C2CCC(C3CC3)C2)CC1,GFN2-xTB,converged,0.0,1.0,45.796180881838104,-10.286039512468397,-7.251520705224564,3.034518807243833,-41.042886067133,1.9382285853252303,-1.1895246692412391e-17,0.06405417009797973,0.07506447726526488,-0.1789047822826029,True
LIC_00069,c1ccc(-n2cc(C3CC3)nn2)cc1,insecticide,,C1CCC(C2CCC(C3CC3)C2)CC1,GFN2-xTB,converged,0.0,1.0,43.74301251397097,-10.36470899592493,-7.382323477342993,2.9823855185819372,-37.87183039821863,1.7350210236569312,-3.530509218307998e-16,0.06200276501842116,0.07516721817856453,-0.17683322513140118,True
LIC_00070,NC1(Cc2c[nH]c3ccccc23)CC1,insecticide,,C1CCC2C(C1)CCC2CC1CC1,GFN2-xTB,converged,0.0,1.0,32.610448722795994,-9.649147030418774,-6.379901048834647,3.2692459815841275,-38.651614383792264,1.0363477173404738,-5.719631117934958e-16,0.09172830474886985,0.15291327807280314,-0.3437447579204784,True
LIC_00071,Cn1c(=O)c2c(nc3n2CCN3)n(C)c1=O,insecticide,,CC1CC(C)C2C(C1)CC1CCCC12,GFN2-xTB,converged,0.0,1.0,-136.00673924358642,-9.94106336318054,-6.7364129240673085,3.204650439113231,-47.73297391826519,2.446197991252361,2.518561491047809e-17,0.17983233814819694,0.3023878445874085,-0.45286201069820325,True
LIC_00072,O=C(CCc1ccccc1Br)N1CC(N2C(=O)CCC2=O)C1,insecticide,,CC(CCC1CCCCC1)C1CC(C2C(C)CCC2C)C1,GFN2-xTB,converged,0.0,1.0,-25.414642345514654,-10.61538040855015,-7.58493204675839,3.03044836179176,-65.09779821719063,1.0149271460920666,1.2098584242710038e-16,0.1503510972948481,0.2775079316971836,-0.4288180082136301,False
LIC_00073,O=C(c1c[nH]c2ccccc12)N1CC(N2C(=O)CCC2=O)C1,insecticide,,CC1CCC(C)C1C1CC(C(C)C2CCC3CCCCC32)C1,GFN2-xTB,converged,0.0,1.0,-11.629508075986237,-7.585904964590531,-6.827735259256393,0.7581697053341383,-62.92399822015813,2.3023415245890875,2.663034957715747e-17,0.15365798872356046,0.27992147573897264,-0.4280100585047097,False
LIC_00074,CC1(C)CCC(=O)CC1,insecticide,,CC1CCCCC1,GFN2-xTB,converged,0.0,1.0,15.835856937815405,-10.55765111189923,-6.878388374056864,3.6792627378423655,-28.34933355101528,1.4703768849879473,7.759493530804083e-16,0.10805876638826566,0.2357889309996192,-0.37486733473187556,False
LIC_00075,Cn1c(=O)c2[nH]c(CN3CCCCC3)nc2n(C)c1=O,insecticide,,CC1CC(C)C2CC(CC3CCCCC3)CC2C1,GFN2-xTB,converged,0.0,1.0,-120.0830967552967,-10.142814085339332,-7.123917928734178,3.0188961566051535,-60.38914998957703,2.1083319908176597,-1.6973602011096142e-16,0.14599770828286426,0.30341244532205963,-0.44092392210503134,False
LIC_00076,Cn1c(=O)c2[nH]c(N3CCCCCC3)nc2n(C)c1=O,insecticide,,CC1CC(C)C2CC(C3CCCCCC3)CC2C1,GFN2-xTB,converged,0.0,1.0,-145.82647752230315,-9.76443257302353,-6.550853816560165,3.213578756463365,-60.40110631323166,2.898326834973305,-3.170540753016072e-16,0.15049938537366475,0.30263536361205684,-0.4574844908376917,False
LIC_00077,O=C(Cc1ccc(F)cc1)N1CC(N2C(=O)CCC2=O)C1,insecticide,,CC(CC1CCCCC1)C1CC(C2C(C)CCC2C)C1,GFN2-xTB,converged,0.0,1.0,-9.286760391007132,-10.67765596066012,-7.7556853415399765,2.9219706191201436,-62.582700591416234,2.3784016011200113,-2.0469737016526324e-16,0.16061157243771046,0.2777491674170127,-0.4283462365429177,True
LIC_00078,Cn1c(=O)c2c(nc(N3CCOCC3)n2C)n(C)c1=O,insecticide,,CC1CC(C)C2CC(C3CCCCC3)CC2C1,GFN2-xTB,converged,0.0,1.0,-83.99411071250253,-10.085372815084096,-6.955372292890526,3.13000052219357,-61.29814014847248,1.6690735125086218,-2.006653101940739e-16,0.16037363116320932,0.30365090616613594,-0.4469439831158088,True
LIC_00079,O=C(O)C1CCOC1,insecticide,,C1CCCC1,GFN2-xTB,converged,0.0,1.0,-27.705379706339606,-10.792184083079862,-6.9142166277571055,3.8779674553227563,-26.991441006322162,0.8626176696891957,2.445960101127298e-16,0.20816890645716543,0.35263537847266396,-0.4063411378208992,False
